,TIME,NZ,NY
0,HH:MM:SS.FFF,G's,G's
791, 00:05:01.500,1.00977,-0.00684
792, 00:05:01.563,,
793, 00:05:01.625,1.01172,-0.00977
794, 00:05:01.688,,
795, 00:05:01.750,1.01172,-0.00781
796, 00:05:01.813,,
797, 00:05:01.875,1.01172,-0.00781
798, 00:05:01.938,,
799, 00:05:02.000,1.00977,-0.00781
800, 00:05:02.063,,
801, 00:05:02.125,1.00781,-0.01172
802, 00:05:02.188,,
803, 00:05:02.250,1.01172,-0.00684
804, 00:05:02.313,,
805, 00:05:02.375,1.01172,-0.00195
806, 00:05:02.438,,
807, 00:05:02.500,1.01172,-0.00684
808, 00:05:02.563,,
809, 00:05:02.625,1.01367,-0.00684
810, 00:05:02.688,,
811, 00:05:02.750,1.01367,-0.00977
812, 00:05:02.813,,
813, 00:05:02.875,1.01367,0
814, 00:05:02.938,,
815, 00:05:03.000,1.00781,-0.00977
816, 00:05:03.063,,
817, 00:05:03.125,1.00977,-0.00684
818, 00:05:03.188,,
819, 00:05:03.250,1.00977,-0.00488
820, 00:05:03.313,,
821, 00:05:03.375,1.01563,-0.01465
822, 00:05:03.438,,
823, 00:05:03.500,1.00586,-0.00488
824, 00:05:03.563,,
825, 00:05:03.625,1.01172,-0.00781
826, 00:05:03.688,,
827, 00:05:03.750,1.00586,-0.00488
828, 00:05:03.813,,
829, 00:05:03.875,1.00977,-0.00684
830, 00:05:03.938,,
831, 00:05:04.000,1.00781,-0.00781
832, 00:05:04.063,,
833, 00:05:04.125,1.00977,-0.00781
834, 00:05:04.188,,
835, 00:05:04.250,1.01172,-0.00684
836, 00:05:04.313,,
837, 00:05:04.375,1.00586,-0.00391
838, 00:05:04.438,,
839, 00:05:04.500,1.00977,-0.00781
840, 00:05:04.563,,
841, 00:05:04.625,1.00977,-0.00684
842, 00:05:04.688,,
843, 00:05:04.750,1.00781,-0.00391
844, 00:05:04.813,,
845, 00:05:04.875,1.01172,-0.00977
846, 00:05:04.938,,
847, 00:05:05.000,1.01172,-0.00488
848, 00:05:05.063,,
849, 00:05:05.125,1.00977,-0.00488
850, 00:05:05.188,,
851, 00:05:05.250,1.00781,-0.00977
852, 00:05:05.313,,
853, 00:05:05.375,1.00977,-0.00977
854, 00:05:05.438,,
855, 00:05:05.500,1.00781,-0.00391
856, 00:05:05.563,,
857, 00:05:05.625,1.00977,-0.00977
858, 00:05:05.688,,
859, 00:05:05.750,1.00977,-0.00781
860, 00:05:05.813,,
861, 00:05:05.875,1.00977,-0.00684
862, 00:05:05.938,,
863, 00:05:06.000,1.00977,-0.00781
864, 00:05:06.063,,
865, 00:05:06.125,1.01172,-0.00781
866, 00:05:06.188,,
867, 00:05:06.250,1.00781,-0.00684
868, 00:05:06.313,,
869, 00:05:06.375,1.01172,-0.00684
870, 00:05:06.438,,
871, 00:05:06.500,1.00781,-0.00977
872, 00:05:06.563,,
873, 00:05:06.625,1.00781,-0.00488
874, 00:05:06.688,,
875, 00:05:06.750,1.01172,-0.00488
876, 00:05:06.813,,
877, 00:05:06.875,1.00781,-0.00781
878, 00:05:06.938,,
879, 00:05:07.000,1.01172,-0.00488
880, 00:05:07.063,,
881, 00:05:07.125,1.00977,-0.00781
882, 00:05:07.188,,
883, 00:05:07.250,1.00977,-0.00391
884, 00:05:07.313,,
885, 00:05:07.375,1.01172,-0.00684
886, 00:05:07.438,,
887, 00:05:07.500,1.00781,-0.00488
888, 00:05:07.563,,
889, 00:05:07.625,1.01172,-0.00684
890, 00:05:07.688,,
891, 00:05:07.750,1.00586,-0.00684
892, 00:05:07.813,,
893, 00:05:07.875,1.00977,-0.00488
894, 00:05:07.938,,
895, 00:05:08.000,1.00781,-0.00781
896, 00:05:08.063,,
897, 00:05:08.125,1.00781,-0.00684
898, 00:05:08.188,,
899, 00:05:08.250,1.00977,-0.00684
900, 00:05:08.313,,
901, 00:05:08.375,1.00586,-0.00488
902, 00:05:08.438,,
903, 00:05:08.500,1.00977,-0.00488
904, 00:05:08.563,,
905, 00:05:08.625,1.00781,-0.00684
906, 00:05:08.688,,
907, 00:05:08.750,1.00781,-0.00781
908, 00:05:08.813,,
909, 00:05:08.875,1.00781,-0.00684
910, 00:05:08.938,,
911, 00:05:09.000,1.00977,-0.00488
912, 00:05:09.063,,
913, 00:05:09.125,1.00781,-0.00684
914, 00:05:09.188,,
915, 00:05:09.250,1.00977,-0.00781
916, 00:05:09.313,,
917, 00:05:09.375,1.00977,-0.00977
918, 00:05:09.438,,
919, 00:05:09.500,1.01172,-0.00391
920, 00:05:09.563,,
921, 00:05:09.625,1.01172,-0.00781
922, 00:05:09.688,,
923, 00:05:09.750,1.00781,-0.00781
924, 00:05:09.813,,
925, 00:05:09.875,1.01367,-0.00391
926, 00:05:09.938,,
927, 00:05:10.000,1.01367,-0.00977
928, 00:05:10.063,,
929, 00:05:10.125,1.01172,-0.00977
930, 00:05:10.188,,
931, 00:05:10.250,1.00977,-0.00781
932, 00:05:10.313,,
933, 00:05:10.375,1.01367,-0.00684
934, 00:05:10.438,,
935, 00:05:10.500,1.01172,-0.00488
936, 00:05:10.563,,
937, 00:05:10.625,1.00977,-0.00781
938, 00:05:10.688,,
939, 00:05:10.750,1.00977,-0.00488
940, 00:05:10.813,,
941, 00:05:10.875,1.00977,-0.01172
942, 00:05:10.938,,
943, 00:05:11.000,1.01172,-0.00781
944, 00:05:11.063,,
945, 00:05:11.125,1.01172,-0.00488
946, 00:05:11.188,,
947, 00:05:11.250,1.01172,-0.00488
948, 00:05:11.313,,
949, 00:05:11.375,1.01172,-0.00781
950, 00:05:11.438,,
951, 00:05:11.500,1.01172,-0.00488
952, 00:05:11.563,,
953, 00:05:11.625,1.00781,-0.00684
954, 00:05:11.688,,
955, 00:05:11.750,1.00977,-0.00977
956, 00:05:11.813,,
957, 00:05:11.875,1.00781,-0.00977
958, 00:05:11.938,,
959, 00:05:12.000,1.01367,-0.00488
960, 00:05:12.063,,
961, 00:05:12.125,1.01172,-0.00781
962, 00:05:12.188,,
963, 00:05:12.250,1.01172,-0.00781
964, 00:05:12.313,,
965, 00:05:12.375,1.00586,-0.00684
966, 00:05:12.438,,
967, 00:05:12.500,1.01172,-0.00684
968, 00:05:12.563,,
969, 00:05:12.625,1.00977,-0.00684
970, 00:05:12.688,,
971, 00:05:12.750,1.00977,-0.00977
972, 00:05:12.813,,
973, 00:05:12.875,1.00977,-0.00781
974, 00:05:12.938,,
975, 00:05:13.000,1.00977,-0.00977
976, 00:05:13.063,,
977, 00:05:13.125,1.01172,-0.00781
978, 00:05:13.188,,
979, 00:05:13.250,1.00781,-0.00488
980, 00:05:13.313,,
981, 00:05:13.375,1.01172,-0.00977
982, 00:05:13.438,,
983, 00:05:13.500,1.00977,-0.00488
984, 00:05:13.563,,
985, 00:05:13.625,1.01172,-0.00781
986, 00:05:13.688,,
987, 00:05:13.750,1.01172,-0.00781
988, 00:05:13.813,,
989, 00:05:13.875,1.00977,-0.00391
990, 00:05:13.938,,
991, 00:05:14.000,1.01172,-0.00488
992, 00:05:14.063,,
993, 00:05:14.125,1.01172,-0.00977
994, 00:05:14.188,,
995, 00:05:14.250,1.01172,-0.0127
996, 00:05:14.313,,
997, 00:05:14.375,1.00977,-0.00488
998, 00:05:14.438,,
999, 00:05:14.500,1.01172,-0.01172
1000, 00:05:14.563,,
1001, 00:05:14.625,1.01172,-0.00977
1002, 00:05:14.688,,
1003, 00:05:14.750,1.01172,-0.00488
1004, 00:05:14.813,,
1005, 00:05:14.875,1.00781,-0.00488
1006, 00:05:14.938,,
1007, 00:05:15.000,1.00977,-0.00781
1008, 00:05:15.063,,
1009, 00:05:15.125,1.01172,-0.00977
1010, 00:05:15.188,,
1011, 00:05:15.250,1.00977,-0.00488
1012, 00:05:15.313,,
1013, 00:05:15.375,1.01563,-0.00977
1014, 00:05:15.438,,
1015, 00:05:15.500,1.00977,-0.00195
1016, 00:05:15.563,,
1017, 00:05:15.625,1.01172,-0.00195
1018, 00:05:15.688,,
1019, 00:05:15.750,1.00781,-0.00781
1020, 00:05:15.813,,
1021, 00:05:15.875,1.01172,-0.00977
1022, 00:05:15.938,,
1023, 00:05:16.000,1.01172,-0.00781
1024, 00:05:16.063,,
1025, 00:05:16.125,1.00977,-0.00488
1026, 00:05:16.188,,
1027, 00:05:16.250,1.01172,-0.00488
1028, 00:05:16.313,,
1029, 00:05:16.375,1.00781,-0.00195
1030, 00:05:16.438,,
1031, 00:05:16.500,1.00977,-0.00781
1032, 00:05:16.563,,
1033, 00:05:16.625,1.01172,-0.00977
1034, 00:05:16.688,,
1035, 00:05:16.750,1.00977,-0.00781
1036, 00:05:16.813,,
1037, 00:05:16.875,1.00977,-0.00781
1038, 00:05:16.938,,
1039, 00:05:17.000,1.01172,-0.00488
1040, 00:05:17.063,,
1041, 00:05:17.125,1.00781,-0.00488
1042, 00:05:17.188,,
1043, 00:05:17.250,1.00977,-0.01172
1044, 00:05:17.313,,
1045, 00:05:17.375,1.00781,-0.00684
1046, 00:05:17.438,,
1047, 00:05:17.500,1.00977,-0.00684
1048, 00:05:17.563,,
1049, 00:05:17.625,1.00977,-0.00684
1050, 00:05:17.688,,
1051, 00:05:17.750,1.00586,-0.00195
1052, 00:05:17.813,,
1053, 00:05:17.875,1.00781,-0.00781
1054, 00:05:17.938,,
1055, 00:05:18.000,1.00977,-0.00684
1056, 00:05:18.063,,
1057, 00:05:18.125,1.01172,-0.00781
1058, 00:05:18.188,,
1059, 00:05:18.250,1.00977,-0.00781
1060, 00:05:18.313,,
1061, 00:05:18.375,1.00781,-0.00684
1062, 00:05:18.438,,
1063, 00:05:18.500,1.00977,-0.01172
1064, 00:05:18.563,,
1065, 00:05:18.625,1.00977,-0.00781
1066, 00:05:18.688,,
1067, 00:05:18.750,1.01172,-0.00977
1068, 00:05:18.813,,
1069, 00:05:18.875,1.00586,-0.00781
1070, 00:05:18.938,,
1071, 00:05:19.000,1.00977,-0.00977
1072, 00:05:19.063,,
1073, 00:05:19.125,1.01563,-0.00684
1074, 00:05:19.188,,
1075, 00:05:19.250,1.01367,-0.00781
1076, 00:05:19.313,,
1077, 00:05:19.375,1.00977,-0.00781
1078, 00:05:19.438,,
1079, 00:05:19.500,1.00977,-0.00684
1080, 00:05:19.563,,
1081, 00:05:19.625,1.01172,-0.00488
1082, 00:05:19.688,,
1083, 00:05:19.750,1.00781,-0.00684
1084, 00:05:19.813,,
1085, 00:05:19.875,1.01172,-0.00684
1086, 00:05:19.938,,
1087, 00:05:20.000,1.01172,-0.00684
1088, 00:05:20.063,,
1089, 00:05:20.125,1.00977,-0.00684
1090, 00:05:20.188,,
1091, 00:05:20.250,1.01172,-0.00488
1092, 00:05:20.313,,
1093, 00:05:20.375,1.00977,-0.00195
1094, 00:05:20.438,,
1095, 00:05:20.500,1.01172,-0.00781
1096, 00:05:20.563,,
1097, 00:05:20.625,1.00977,-0.00488
1098, 00:05:20.688,,
1099, 00:05:20.750,1.00781,-0.01172
1100, 00:05:20.813,,
1101, 00:05:20.875,1.00781,-0.00488
1102, 00:05:20.938,,
1103, 00:05:21.000,1.00586,-0.00977
1104, 00:05:21.063,,
1105, 00:05:21.125,1.01172,-0.00781
1106, 00:05:21.188,,
1107, 00:05:21.250,1.01172,-0.00488
1108, 00:05:21.313,,
1109, 00:05:21.375,1.01172,-0.01172
1110, 00:05:21.438,,
1111, 00:05:21.500,1.00781,-0.00781
1112, 00:05:21.563,,
1113, 00:05:21.625,1.00977,-0.00684
1114, 00:05:21.688,,
1115, 00:05:21.750,1.00781,-0.00391
1116, 00:05:21.813,,
1117, 00:05:21.875,1.00586,-0.01172
1118, 00:05:21.938,,
1119, 00:05:22.000,1.00977,-0.00488
1120, 00:05:22.063,,
1121, 00:05:22.125,1.00977,-0.00977
1122, 00:05:22.188,,
1123, 00:05:22.250,1.01172,-0.00684
1124, 00:05:22.313,,
1125, 00:05:22.375,1.00977,-0.00977
1126, 00:05:22.438,,
1127, 00:05:22.500,1.00977,-0.00684
1128, 00:05:22.563,,
1129, 00:05:22.625,1.01172,-0.00684
1130, 00:05:22.688,,
1131, 00:05:22.750,1.00781,-0.00781
1132, 00:05:22.813,,
1133, 00:05:22.875,1.01172,-0.00781
1134, 00:05:22.938,,
1135, 00:05:23.000,1.00781,-0.00977
1136, 00:05:23.063,,
1137, 00:05:23.125,1.00977,-0.00781
1138, 00:05:23.188,,
1139, 00:05:23.250,1.01172,-0.00781
1140, 00:05:23.313,,
1141, 00:05:23.375,1.01172,-0.00684
1142, 00:05:23.438,,
1143, 00:05:23.500,1.00977,-0.00781
1144, 00:05:23.563,,
1145, 00:05:23.625,1.01172,-0.00684
1146, 00:05:23.688,,
1147, 00:05:23.750,1.00977,-0.00977
1148, 00:05:23.813,,
1149, 00:05:23.875,1.01172,-0.00781
1150, 00:05:23.938,,
1151, 00:05:24.000,1.01172,-0.00391
1152, 00:05:24.063,,
1153, 00:05:24.125,1.01172,-0.00684
1154, 00:05:24.188,,
1155, 00:05:24.250,1.01172,-0.00684
1156, 00:05:24.313,,
1157, 00:05:24.375,1.00977,-0.00684
1158, 00:05:24.438,,
1159, 00:05:24.500,1.01172,-0.00781
1160, 00:05:24.563,,
1161, 00:05:24.625,1.01172,-0.00684
1162, 00:05:24.688,,
1163, 00:05:24.750,1.00781,-0.01172
1164, 00:05:24.813,,
1165, 00:05:24.875,1.01172,-0.00684
1166, 00:05:24.938,,
1167, 00:05:25.000,1.01172,-0.00781
1168, 00:05:25.063,,
1169, 00:05:25.125,1.00977,-0.00488
1170, 00:05:25.188,,
1171, 00:05:25.250,1.01172,-0.00684
1172, 00:05:25.313,,
1173, 00:05:25.375,1.00781,-0.00488
1174, 00:05:25.438,,
1175, 00:05:25.500,1.01172,-0.01172
1176, 00:05:25.563,,
1177, 00:05:25.625,1.00781,-0.00488
1178, 00:05:25.688,,
1179, 00:05:25.750,1.00977,-0.00977
1180, 00:05:25.813,,
1181, 00:05:25.875,1.00977,-0.00684
1182, 00:05:25.938,,
1183, 00:05:26.000,1.00977,-0.00781
1184, 00:05:26.063,,
1185, 00:05:26.125,1.01172,-0.00977
1186, 00:05:26.188,,
1187, 00:05:26.250,1.00977,-0.00391
1188, 00:05:26.313,,
1189, 00:05:26.375,1.00977,-0.01172
1190, 00:05:26.438,,
1191, 00:05:26.500,1.00977,-0.00488
1192, 00:05:26.563,,
1193, 00:05:26.625,1.00781,-0.00977
1194, 00:05:26.688,,
1195, 00:05:26.750,1.00977,-0.00684
1196, 00:05:26.813,,
1197, 00:05:26.875,1.00586,-0.00684
1198, 00:05:26.938,,
1199, 00:05:27.000,1.00781,-0.00488
1200, 00:05:27.063,,
1201, 00:05:27.125,1.00781,-0.00781
1202, 00:05:27.188,,
1203, 00:05:27.250,1.01172,-0.01172
1204, 00:05:27.313,,
1205, 00:05:27.375,1.00586,-0.00488
1206, 00:05:27.438,,
1207, 00:05:27.500,1.00977,-0.00781
1208, 00:05:27.563,,
1209, 00:05:27.625,1.00781,-0.00781
1210, 00:05:27.688,,
1211, 00:05:27.750,1.01172,-0.00781
1212, 00:05:27.813,,
1213, 00:05:27.875,1.00781,-0.00781
1214, 00:05:27.938,,
1215, 00:05:28.000,1.00586,-0.00781
1216, 00:05:28.063,,
1217, 00:05:28.125,1.01172,-0.00488
1218, 00:05:28.188,,
1219, 00:05:28.250,1.00781,-0.00488
1220, 00:05:28.313,,
1221, 00:05:28.375,1.00977,-0.00781
1222, 00:05:28.438,,
1223, 00:05:28.500,1.00977,-0.00781
1224, 00:05:28.563,,
1225, 00:05:28.625,1.01172,-0.0127
1226, 00:05:28.688,,
1227, 00:05:28.750,1.00586,-0.00488
1228, 00:05:28.813,,
1229, 00:05:28.875,1.00977,-0.00781
1230, 00:05:28.938,,
1231, 00:05:29.000,1.00781,-0.00195
1232, 00:05:29.063,,
1233, 00:05:29.125,1.00977,-0.00781
1234, 00:05:29.188,,
1235, 00:05:29.250,1.00781,-0.00684
1236, 00:05:29.313,,
1237, 00:05:29.375,1.00977,-0.00391
1238, 00:05:29.438,,
1239, 00:05:29.500,1.01172,-0.00781
1240, 00:05:29.563,,
1241, 00:05:29.625,1.00977,-0.00781
1242, 00:05:29.688,,
1243, 00:05:29.750,1.01172,-0.00684
1244, 00:05:29.813,,
1245, 00:05:29.875,1.00977,-0.00781
1246, 00:05:29.938,,
1247, 00:05:30.000,1.00781,-0.00977
1248, 00:05:30.063,,
1249, 00:05:30.125,1.01367,-0.00781
1250, 00:05:30.188,,
1251, 00:05:30.250,1.01172,-0.00781
1252, 00:05:30.313,,
1253, 00:05:30.375,1.00586,-0.00684
1254, 00:05:30.438,,
1255, 00:05:30.500,1.00586,-0.00684
1256, 00:05:30.563,,
1257, 00:05:30.625,1.00977,-0.00684
1258, 00:05:30.688,,
1259, 00:05:30.750,1.00781,-0.00488
1260, 00:05:30.813,,
1261, 00:05:30.875,1.00977,-0.00977
1262, 00:05:30.938,,
1263, 00:05:31.000,1.00586,-0.00781
1264, 00:05:31.063,,
1265, 00:05:31.125,1.01172,-0.00781
1266, 00:05:31.188,,
1267, 00:05:31.250,1.00977,-0.00781
1268, 00:05:31.313,,
1269, 00:05:31.375,1.01172,-0.00977
1270, 00:05:31.438,,
1271, 00:05:31.500,1.00977,-0.00684
1272, 00:05:31.563,,
1273, 00:05:31.625,1.01172,-0.00977
1274, 00:05:31.688,,
1275, 00:05:31.750,1.01172,-0.00977
1276, 00:05:31.813,,
1277, 00:05:31.875,1.01367,-0.00488
1278, 00:05:31.938,,
1279, 00:05:32.000,1.00781,-0.00488
1280, 00:05:32.063,,
1281, 00:05:32.125,1.00977,-0.00781
1282, 00:05:32.188,,
1283, 00:05:32.250,1.00781,-0.00977
1284, 00:05:32.313,,
1285, 00:05:32.375,1.00977,-0.00781
1286, 00:05:32.438,,
1287, 00:05:32.500,1.01172,-0.00488
1288, 00:05:32.563,,
1289, 00:05:32.625,1.00977,-0.00488
1290, 00:05:32.688,,
1291, 00:05:32.750,1.01172,-0.00488
1292, 00:05:32.813,,
1293, 00:05:32.875,1.01172,-0.01172
1294, 00:05:32.938,,
1295, 00:05:33.000,1.00977,-0.00781
1296, 00:05:33.063,,
1297, 00:05:33.125,1.01172,-0.00781
1298, 00:05:33.188,,
1299, 00:05:33.250,1.01172,-0.01172
1300, 00:05:33.313,,
1301, 00:05:33.375,1.00977,-0.00488
1302, 00:05:33.438,,
1303, 00:05:33.500,1.01172,-0.00781
1304, 00:05:33.563,,
1305, 00:05:33.625,1.00977,-0.00684
1306, 00:05:33.688,,
1307, 00:05:33.750,1.00586,-0.00781
1308, 00:05:33.813,,
1309, 00:05:33.875,1.00977,-0.00781
1310, 00:05:33.938,,
1311, 00:05:34.000,1.00977,-0.00391
1312, 00:05:34.063,,
1313, 00:05:34.125,1.00977,-0.00977
1314, 00:05:34.188,,
1315, 00:05:34.250,1.00781,-0.00781
1316, 00:05:34.313,,
1317, 00:05:34.375,1.00977,-0.00781
1318, 00:05:34.438,,
1319, 00:05:34.500,1.01172,-0.00977
1320, 00:05:34.563,,
1321, 00:05:34.625,1.00781,-0.00781
1322, 00:05:34.688,,
1323, 00:05:34.750,1.00977,-0.01172
1324, 00:05:34.813,,
1325, 00:05:34.875,1.00781,-0.00684
1326, 00:05:34.938,,
1327, 00:05:35.000,1.01367,-0.00977
1328, 00:05:35.063,,
1329, 00:05:35.125,1.00977,-0.00684
1330, 00:05:35.188,,
1331, 00:05:35.250,1.00977,-0.00781
1332, 00:05:35.313,,
1333, 00:05:35.375,1.00391,-0.00684
1334, 00:05:35.438,,
1335, 00:05:35.500,1.00977,-0.00684
1336, 00:05:35.563,,
1337, 00:05:35.625,1.01172,-0.00977
1338, 00:05:35.688,,
1339, 00:05:35.750,1.01172,-0.00488
1340, 00:05:35.813,,
1341, 00:05:35.875,1.00977,-0.00977
1342, 00:05:35.938,,
1343, 00:05:36.000,1.01172,-0.00781
1344, 00:05:36.063,,
1345, 00:05:36.125,1.00781,-0.00781
1346, 00:05:36.188,,
1347, 00:05:36.250,1.00977,-0.00488
1348, 00:05:36.313,,
1349, 00:05:36.375,1.00781,-0.00781
1350, 00:05:36.438,,
1351, 00:05:36.500,1.00977,-0.00781
1352, 00:05:36.563,,
1353, 00:05:36.625,1.00977,-0.00195
1354, 00:05:36.688,,
1355, 00:05:36.750,1.00977,-0.00977
1356, 00:05:36.813,,
1357, 00:05:36.875,1.00781,-0.00488
1358, 00:05:36.938,,
1359, 00:05:37.000,1.00977,-0.00781
1360, 00:05:37.063,,
1361, 00:05:37.125,1.01172,-0.00781
1362, 00:05:37.188,,
1363, 00:05:37.250,1.01172,-0.00977
1364, 00:05:37.313,,
1365, 00:05:37.375,1.01172,-0.00488
1366, 00:05:37.438,,
1367, 00:05:37.500,1.01172,-0.00488
1368, 00:05:37.563,,
1369, 00:05:37.625,1.00977,-0.00684
1370, 00:05:37.688,,
1371, 00:05:37.750,1.00781,-0.00684
1372, 00:05:37.813,,
1373, 00:05:37.875,1.00781,-0.01172
1374, 00:05:37.938,,
1375, 00:05:38.000,1.01172,-0.00488
1376, 00:05:38.063,,
1377, 00:05:38.125,1.01172,-0.00781
1378, 00:05:38.188,,
1379, 00:05:38.250,1.00977,-0.00488
1380, 00:05:38.313,,
1381, 00:05:38.375,1.00781,-0.00488
1382, 00:05:38.438,,
1383, 00:05:38.500,1.00977,-0.00684
1384, 00:05:38.563,,
1385, 00:05:38.625,1.00586,-0.00977
1386, 00:05:38.688,,
1387, 00:05:38.750,1.00977,-0.01172
1388, 00:05:38.813,,
1389, 00:05:38.875,1.00977,-0.00488
1390, 00:05:38.938,,
1391, 00:05:39.000,1.00391,-0.00684
1392, 00:05:39.063,,
1393, 00:05:39.125,1.00781,-0.00781
1394, 00:05:39.188,,
1395, 00:05:39.250,1.00781,-0.00488
1396, 00:05:39.313,,
1397, 00:05:39.375,1.00977,-0.00684
1398, 00:05:39.438,,
1399, 00:05:39.500,1.00586,-0.00684
1400, 00:05:39.563,,
1401, 00:05:39.625,1.01367,-0.00781
1402, 00:05:39.688,,
1403, 00:05:39.750,1.00977,-0.00488
1404, 00:05:39.813,,
1405, 00:05:39.875,1.01172,-0.00977
1406, 00:05:39.938,,
1407, 00:05:40.000,1.00977,-0.00781
1408, 00:05:40.063,,
1409, 00:05:40.125,1.01172,-0.00684
1410, 00:05:40.188,,
1411, 00:05:40.250,1.01172,-0.00781
1412, 00:05:40.313,,
1413, 00:05:40.375,1.01172,-0.00977
1414, 00:05:40.438,,
1415, 00:05:40.500,1.00781,-0.00488
1416, 00:05:40.563,,
1417, 00:05:40.625,1.01367,-0.00781
1418, 00:05:40.688,,
1419, 00:05:40.750,1.00977,-0.00781
1420, 00:05:40.813,,
1421, 00:05:40.875,1.00977,-0.00391
1422, 00:05:40.938,,
1423, 00:05:41.000,1.01172,-0.00488
1424, 00:05:41.063,,
1425, 00:05:41.125,1.01172,-0.00684
1426, 00:05:41.188,,
1427, 00:05:41.250,1.01172,-0.00977
1428, 00:05:41.313,,
1429, 00:05:41.375,1.01172,-0.00781
1430, 00:05:41.438,,
1431, 00:05:41.500,1.01172,-0.00977
1432, 00:05:41.563,,
1433, 00:05:41.625,1.00781,-0.00488
1434, 00:05:41.688,,
1435, 00:05:41.750,1.01367,-0.00977
1436, 00:05:41.813,,
1437, 00:05:41.875,1.00781,-0.00781
1438, 00:05:41.938,,
1439, 00:05:42.000,1.01172,-0.00488
1440, 00:05:42.063,,
1441, 00:05:42.125,1.01172,-0.00488
1442, 00:05:42.188,,
1443, 00:05:42.250,1.00781,-0.01172
1444, 00:05:42.313,,
1445, 00:05:42.375,1.00977,-0.0127
1446, 00:05:42.438,,
1447, 00:05:42.500,1.00977,-0.00684
1448, 00:05:42.563,,
1449, 00:05:42.625,1.00781,-0.00977
1450, 00:05:42.688,,
1451, 00:05:42.750,1.00781,-0.00781
1452, 00:05:42.813,,
1453, 00:05:42.875,1.00781,-0.00977
1454, 00:05:42.938,,
1455, 00:05:43.000,1.01172,-0.00977
1456, 00:05:43.063,,
1457, 00:05:43.125,1.01172,-0.00977
1458, 00:05:43.188,,
1459, 00:05:43.250,1.00977,-0.00977
1460, 00:05:43.313,,
1461, 00:05:43.375,1.01172,-0.01172
1462, 00:05:43.438,,
1463, 00:05:43.500,1.01172,-0.00781
1464, 00:05:43.563,,
1465, 00:05:43.625,1.01172,-0.00488
1466, 00:05:43.688,,
1467, 00:05:43.750,1.00781,-0.00781
1468, 00:05:43.813,,
1469, 00:05:43.875,1.00977,-0.00488
1470, 00:05:43.938,,
1471, 00:05:44.000,1.01367,-0.00781
1472, 00:05:44.063,,
1473, 00:05:44.125,1.01172,-0.00391
1474, 00:05:44.188,,
1475, 00:05:44.250,1.00977,-0.00488
1476, 00:05:44.313,,
1477, 00:05:44.375,1.01172,-0.00391
1478, 00:05:44.438,,
1479, 00:05:44.500,1.01172,-0.00684
1480, 00:05:44.563,,
1481, 00:05:44.625,1.01172,-0.01172
1482, 00:05:44.688,,
1483, 00:05:44.750,1.00781,-0.00488
1484, 00:05:44.813,,
1485, 00:05:44.875,1.01367,-0.00781
1486, 00:05:44.938,,
1487, 00:05:45.000,1.00977,-0.00977
1488, 00:05:45.063,,
1489, 00:05:45.125,1.01563,-0.00781
1490, 00:05:45.188,,
1491, 00:05:45.250,1.01172,-0.00684
1492, 00:05:45.313,,
1493, 00:05:45.375,1.00977,-0.01172
1494, 00:05:45.438,,
1495, 00:05:45.500,1.00977,-0.00781
1496, 00:05:45.563,,
1497, 00:05:45.625,1.00781,-0.00391
1498, 00:05:45.688,,
1499, 00:05:45.750,1.00977,-0.0127
1500, 00:05:45.813,,
1501, 00:05:45.875,1.00586,-0.00391
1502, 00:05:45.938,,
1503, 00:05:46.000,1.00977,-0.00781
1504, 00:05:46.063,,
1505, 00:05:46.125,1.01172,-0.00684
1506, 00:05:46.188,,
1507, 00:05:46.250,1.00977,-0.00781
1508, 00:05:46.313,,
1509, 00:05:46.375,1.01172,-0.00684
1510, 00:05:46.438,,
1511, 00:05:46.500,1.01172,-0.00488
1512, 00:05:46.563,,
1513, 00:05:46.625,1.00977,-0.00781
1514, 00:05:46.688,,
1515, 00:05:46.750,1.00781,-0.00684
1516, 00:05:46.813,,
1517, 00:05:46.875,1.00781,-0.00781
1518, 00:05:46.938,,
1519, 00:05:47.000,1.01172,-0.00488
1520, 00:05:47.063,,
1521, 00:05:47.125,1.00977,-0.01172
1522, 00:05:47.188,,
1523, 00:05:47.250,1.00586,-0.00391
1524, 00:05:47.313,,
1525, 00:05:47.375,1.01172,-0.00977
1526, 00:05:47.438,,
1527, 00:05:47.500,1.00781,-0.00781
1528, 00:05:47.563,,
1529, 00:05:47.625,1.00781,-0.00391
1530, 00:05:47.688,,
1531, 00:05:47.750,1.00781,-0.00488
1532, 00:05:47.813,,
1533, 00:05:47.875,1.00781,-0.00488
1534, 00:05:47.938,,
1535, 00:05:48.000,1.01172,-0.00781
1536, 00:05:48.063,,
1537, 00:05:48.125,1.01172,-0.00391
1538, 00:05:48.188,,
1539, 00:05:48.250,1.01172,-0.01172
1540, 00:05:48.313,,
1541, 00:05:48.375,1.00977,-0.00684
1542, 00:05:48.438,,
1543, 00:05:48.500,1.00781,-0.00684
1544, 00:05:48.563,,
1545, 00:05:48.625,1.00781,-0.00977
1546, 00:05:48.688,,
1547, 00:05:48.750,1.00781,-0.00488
1548, 00:05:48.813,,
1549, 00:05:48.875,1.00977,-0.00977
1550, 00:05:48.938,,
1551, 00:05:49.000,1.00977,-0.01172
1552, 00:05:49.063,,
1553, 00:05:49.125,1.00781,-0.00781
1554, 00:05:49.188,,
1555, 00:05:49.250,1.00781,-0.00488
1556, 00:05:49.313,,
